,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
370,السرعة,السرعة,['السرعة'],['السرعة'],O,O,sentence#11,True
371,؟,؟,['؟'],['؟'],O,O,sentence#11,True
372,مما,مما,['مما'],['مما'],O,O,sentence#11,True
373,لاشك,لاشك,['لاشك'],['لاشك'],O,O,sentence#11,True
374,فيه,فيه,['فيه'],['فيه'],O,O,sentence#11,True
375,أن,أن,['أن'],['أن'],O,O,sentence#11,True
376,رامسفيلد,رامسفيلد,['رامسفيلد'],['رامسفيلد'],B-PERS,B-PERS,sentence#11,True
377,وفريقه,وفريقه,['وفريقه'],['وفريقه'],O,O,sentence#11,True
378,ارتكبا,ارتكبا,"['ارتكب', '##ا']","['ارتكب', '##ا']",O,O,sentence#11,True
379,أخطاء,أخطاء,['أخطاء'],['أخطاء'],O,O,sentence#11,True
380,تكتيكية,تكتيكية,['تكتيكية'],['تكتيكية'],O,O,sentence#11,True
381,،,،,['،'],['،'],O,O,sentence#11,True
382,إلا,إلا,['إلا'],['إلا'],O,O,sentence#11,True
383,أن,أن,['أن'],['أن'],O,O,sentence#11,True
384,جذور,جذور,['جذور'],['جذور'],O,O,sentence#11,True
385,هذه,هذه,['هذه'],['هذه'],O,O,sentence#11,True
386,الأخطاء,الأخطاء,['الأخطاء'],['الأخطاء'],O,O,sentence#11,True
387,توجد,توجد,['توجد'],['توجد'],O,O,sentence#11,True
388,في,في,['في'],['في'],O,O,sentence#11,True
389,مشكلة,مشكلة,['مشكلة'],['مشكلة'],O,O,sentence#11,True
390,أكبر,أكبر,['أكبر'],['أكبر'],O,O,sentence#11,True
391,تتمثل,تتمثل,['تتمثل'],['تتمثل'],O,O,sentence#11,True
392,في,في,['في'],['في'],O,O,sentence#11,True
393,مفهوم,مفهوم,['مفهوم'],['مفهوم'],O,O,sentence#11,True
394,ساذج,ساذج,['ساذج'],['ساذج'],O,O,sentence#11,True
395,وخطير,وخطير,['وخطير'],['وخطير'],O,O,sentence#11,True
396,،,،,['،'],['،'],O,O,sentence#11,True
397,هو,هو,['هو'],['هو'],O,O,sentence#11,True
398,مفهوم,مفهوم,['مفهوم'],['مفهوم'],O,O,sentence#11,True
399,القوة,القوة,['القوة'],['القوة'],O,O,sentence#11,True
400,الأميركية,الأميركية,['الأميركية'],['الأميركية'],O,O,sentence#11,True
401,،,،,['،'],['،'],O,O,sentence#11,True
402,الذي,الذي,['الذي'],['الذي'],O,O,sentence#11,True
403,يلقى,يلقى,"['يلق', '##ى']","['يلق', '##ى']",O,O,sentence#11,True
404,رواجاً,رواجا,['[UNK]'],['رواجا'],O,O,sentence#11,True
405,متزايداً,متزايدا,['[UNK]'],['متزايدا'],O,O,sentence#11,True
406,بواشنطن,بواشنطن,['بواشنطن'],['بواشنطن'],B-LOC,B-LOC,sentence#11,True
407,دولي,دولي,['دولي'],['دولي'],O,O,sentence#12,True
408,الناحية,الناحية,['الناحية'],['الناحية'],O,O,sentence#12,True
409,العسكرية,العسكرية,['العسكرية'],['العسكرية'],O,O,sentence#12,True
410,،,،,['،'],['،'],O,O,sentence#12,True
411,تشدد,تشدد,['تشدد'],['تشدد'],O,O,sentence#12,True
412,عقيدة,عقيدة,['عقيدة'],['عقيدة'],O,O,sentence#12,True
413,رامسفيلد,رامسفيلد,['رامسفيلد'],['رامسفيلد'],B-PERS,B-PERS,sentence#12,True
414,على,على,['على'],['على'],O,O,sentence#12,True
415,الاعتماد,الاعتماد,['الاعتماد'],['الاعتماد'],O,O,sentence#12,True
416,على,على,['على'],['على'],O,O,sentence#12,True
417,التكنولوجيا,التكنولوجيا,['التكنولوجيا'],['التكنولوجيا'],O,O,sentence#12,True
418,العالية,العالية,['العالية'],['العالية'],O,O,sentence#12,True
419,والقوة,والقوة,['والقوة'],['والقوة'],O,O,sentence#12,True
420,الجوية,الجوية,['الجوية'],['الجوية'],O,O,sentence#12,True
421,،,،,['،'],['،'],O,O,sentence#12,True
422,وتقلل,وتقلل,['وتقلل'],['وتقلل'],O,O,sentence#12,True
423,من,من,['من'],['من'],O,O,sentence#12,True
424,أهمية,أهمية,['أهمية'],['أهمية'],O,O,sentence#12,True
425,قوات,قوات,['قوات'],['قوات'],O,O,sentence#12,True
426,برية,برية,['برية'],['برية'],O,O,sentence#12,True
427,كبيرة,كبيرة,['كبيرة'],['كبيرة'],O,O,sentence#12,True
428,الأميركي,الأميركي,['الأميركي'],['الأميركي'],O,O,sentence#13,True
429,عواقبها,عواقبها,"['عواقب', '##ها']","['عواقب', '##ها']",O,O,sentence#13,True
430,فتتمثل,فتتمثل,"['فت', '##تمثل']","['فت', '##تمثل']",O,O,sentence#13,True
431,في,في,['في'],['في'],O,O,sentence#13,True
432,أن,أن,['أن'],['أن'],O,O,sentence#13,True
433,أميركا,أميركا,['أميركا'],['أميركا'],B-LOC,B-LOC,sentence#13,True
434,تعمل,تعمل,['تعمل'],['تعمل'],O,O,sentence#13,True
435,على,على,['على'],['على'],O,O,sentence#13,True
436,نحو,نحو,['نحو'],['نحو'],O,O,sentence#13,True
437,أفضل,أفضل,['أفضل'],['أفضل'],O,O,sentence#13,True
438,عندما,عندما,['عندما'],['عندما'],O,O,sentence#13,True
439,لا,لا,['لا'],['لا'],O,O,sentence#13,True
440,تعترض,تعترض,['تعترض'],['تعترض'],O,O,sentence#13,True
441,طريقها,طريقها,['طريقها'],['طريقها'],O,O,sentence#13,True
442,المؤسساتُ,المؤسسات,['[UNK]'],['المؤسسات'],O,O,sentence#13,True
443,الدولية,الدولية,['الدولية'],['الدولية'],O,O,sentence#13,True
444,،,،,['،'],['،'],O,O,sentence#13,True
445,وأن,وأن,['وأن'],['وأن'],O,O,sentence#13,True
446,القوة,القوة,['القوة'],['القوة'],O,O,sentence#13,True
447,يمكنها,يمكنها,"['يمكنه', '##ا']","['يمكنه', '##ا']",O,O,sentence#13,True
448,أن,أن,['أن'],['أن'],O,O,sentence#13,True
449,تحقق,تحقق,['تحقق'],['تحقق'],O,O,sentence#13,True
450,الأهداف,الأهداف,['الأهداف'],['الأهداف'],O,O,sentence#13,True
451,السياسية,السياسية,['السياسية'],['السياسية'],O,O,sentence#13,True
452,مع,مع,['مع'],['مع'],O,O,sentence#13,True
453,قليل,قليل,['قليل'],['قليل'],O,O,sentence#13,True
454,فقط,فقط,['فقط'],['فقط'],O,O,sentence#13,True
455,من,من,['من'],['من'],O,O,sentence#13,True
456,التداعيات,التداعيات,['التداعيات'],['التداعيات'],O,O,sentence#13,True
457,طويلة,طويلة,['طويلة'],['طويلة'],O,O,sentence#13,True
458,المدى,المدى,['المدى'],['المدى'],O,O,sentence#13,True
459,مرفوض,مرفوض,['مرفوض'],['مرفوض'],O,O,sentence#14,True
460,كانت,كانت,['كانت'],['كانت'],O,O,sentence#14,True
461,أفغانستان,أفغانستان,['أفغانستان'],['أفغانستان'],B-LOC,B-LOC,sentence#14,True
462,المختبر,المختبر,['المختبر'],['المختبر'],O,O,sentence#14,True
463,الذي,الذي,['الذي'],['الذي'],O,O,sentence#14,True
464,جُرب,جرب,['[UNK]'],['جرب'],O,O,sentence#14,True
465,فيه,فيه,['فيه'],['فيه'],O,O,sentence#14,True
466,هذا,هذا,['هذا'],['هذا'],O,O,sentence#14,True
467,المفهوم,المفهوم,['المفهوم'],['المفهوم'],O,O,sentence#14,True
468,الجديد,الجديد,['الجديد'],['الجديد'],O,O,sentence#14,True
469,للحرب,للحرب,['للحرب'],['للحرب'],O,O,sentence#14,True
470,والقوة,والقوة,['والقوة'],['والقوة'],O,O,sentence#14,True
471,الوطنية,الوطنية,['الوطنية'],['الوطنية'],O,O,sentence#14,True
472,طويل,طويل,['طويل'],['طويل'],O,O,sentence#15,True
473,سعى,سعى,"['سع', '##ى']","['سع', '##ى']",O,O,sentence#15,True
474,"""","""","['""']","['""']",O,O,sentence#15,True
475,البنتاغون,البنتاغون,['البنتاغون'],['البنتاغون'],B-ORG,B-ORG,sentence#15,True
476,"""","""","['""']","['""']",O,O,sentence#15,True
477,تحت,تحت,['تحت'],['تحت'],O,O,sentence#15,True
478,رئاسة,رئاسة,['رئاسة'],['رئاسة'],O,O,sentence#15,True
479,رامسفيلد,رامسفيلد,['رامسفيلد'],['رامسفيلد'],B-PERS,B-PERS,sentence#15,True
480,إلى,إلى,['إلى'],['إلى'],O,O,sentence#15,True
481,إثبات,إثبات,['إثبات'],['إثبات'],O,O,sentence#15,True
482,أنه,أنه,['أنه'],['أنه'],O,O,sentence#15,True
483,يمكن,يمكن,['يمكن'],['يمكن'],O,O,sentence#15,True
484,للمجموعات,للمجموعات,"['للمجموع', '##ات']","['للمجموع', '##ات']",O,O,sentence#15,True
485,الصغيرة,الصغيرة,['الصغيرة'],['الصغيرة'],O,O,sentence#15,True
486,من,من,['من'],['من'],O,O,sentence#15,True
487,القوات,القوات,['القوات'],['القوات'],O,O,sentence#15,True
488,البرية,البرية,['البرية'],['البرية'],O,O,sentence#15,True
489,،,،,['،'],['،'],O,O,sentence#15,True
490,إذا,إذا,['إذا'],['إذا'],O,O,sentence#15,True
491,ما,ما,['ما'],['ما'],O,O,sentence#15,True
492,تم,تم,['تم'],['تم'],O,O,sentence#15,True
493,دعمها,دعمها,['دعمها'],['دعمها'],O,O,sentence#15,True
494,بقوة,بقوة,['بقوة'],['بقوة'],O,O,sentence#15,True
495,جوية,جوية,['جوية'],['جوية'],O,O,sentence#15,True
496,جبارة,جبارة,['جبارة'],['جبارة'],O,O,sentence#15,True
497,،,،,['،'],['،'],O,O,sentence#15,True
498,الانتصار,الانتصار,['الانتصار'],['الانتصار'],O,O,sentence#15,True
499,في,في,['في'],['في'],O,O,sentence#15,True
500,الحروب,الحروب,['الحروب'],['الحروب'],O,O,sentence#15,True
501,–وهو,– وهو,"['–', 'وهو']","['–', 'وهو']",O,O,sentence#15,True
502,ما,ما,['ما'],['ما'],O,O,sentence#15,True
503,يُعد,يعد,['[UNK]'],['يعد'],O,O,sentence#15,True
504,نظرياً,نظريا,['[UNK]'],['نظريا'],O,O,sentence#15,True
505,مقاربة,مقاربة,['مقاربة'],['مقاربة'],O,O,sentence#15,True
506,جيدة,جيدة,['جيدة'],['جيدة'],O,O,sentence#15,True
507,لأنها,لأنها,['لأنها'],['لأنها'],O,O,sentence#15,True
508,تحد,تحد,['تحد'],['تحد'],O,O,sentence#15,True
509,من,من,['من'],['من'],O,O,sentence#15,True
510,الإصابات,الإصابات,['الإصابات'],['الإصابات'],O,O,sentence#15,True
511,الأميركية,الأميركية,['الأميركية'],['الأميركية'],O,O,sentence#15,True
512,والنفقات,والنفقات,['والنفقات'],['والنفقات'],O,O,sentence#15,True
513,تقريره,تقريره,['تقريره'],['تقريره'],O,O,sentence#16,True
514,أن,أن,['أن'],['أن'],O,O,sentence#16,True
515,حالات,حالات,['حالات'],['حالات'],O,O,sentence#16,True
516,فشل,فشل,['فشل'],['فشل'],O,O,sentence#16,True
517,هذه,هذه,['هذه'],['هذه'],O,O,sentence#16,True
518,العقيدة,العقيدة,['العقيدة'],['العقيدة'],O,O,sentence#16,True
519,في,في,['في'],['في'],O,O,sentence#16,True
520,العراق,العراق,['العراق'],['العراق'],B-LOC,B-LOC,sentence#16,True
521,موثقة,موثقة,['موثقة'],['موثقة'],O,O,sentence#16,True
522,جيداً,جيدا,['[UNK]'],['جيدا'],O,O,sentence#16,True
523,،,،,['،'],['،'],O,O,sentence#16,True
524,غير,غير,['غير'],['غير'],O,O,sentence#16,True
525,أن,أن,['أن'],['أن'],O,O,sentence#16,True
526,قصورها,قصورها,"['قصور', '##ها']","['قصور', '##ها']",O,O,sentence#16,True
527,في,في,['في'],['في'],O,O,sentence#16,True
528,أفغانستان,أفغانستان,['أفغانستان'],['أفغانستان'],B-LOC,B-LOC,sentence#16,True
529,لم,لم,['لم'],['لم'],O,O,sentence#16,True
530,يستأثر,يستأثر,"['يست', '##أثر']","['يست', '##أثر']",O,O,sentence#16,True
531,باهتمام,باهتمام,['باهتمام'],['باهتمام'],O,O,sentence#16,True
532,كبير,كبير,['كبير'],['كبير'],O,O,sentence#16,True
533,لأن,لأن,['لأن'],['لأن'],O,O,sentence#16,True
534,تدهور,تدهور,['تدهور'],['تدهور'],O,O,sentence#16,True
535,الأمور,الأمور,['الأمور'],['الأمور'],O,O,sentence#16,True
536,جرى,جرى,['جرى'],['جرى'],O,O,sentence#16,True
537,ببطء,ببطء,['ببطء'],['ببطء'],O,O,sentence#16,True
538,وفي,وفي,['وفي'],['وفي'],O,O,sentence#16,True
539,غياب,غياب,['غياب'],['غياب'],O,O,sentence#16,True
540,اهتمام,اهتمام,['اهتمام'],['اهتمام'],O,O,sentence#16,True
541,كبير,كبير,['كبير'],['كبير'],O,O,sentence#16,True
542,من,من,['من'],['من'],O,O,sentence#16,True
543,قبل,قبل,['قبل'],['قبل'],O,O,sentence#16,True
544,وسائل,وسائل,['وسائل'],['وسائل'],O,O,sentence#16,True
545,الإعلام,الإعلام,['الإعلام'],['الإعلام'],O,O,sentence#16,True
546,إعطاء,إعطاء,['إعطاء'],['إعطاء'],O,O,sentence#17,True
547,تم,تم,['تم'],['تم'],O,O,sentence#17,True
548,التغلب,التغلب,['التغلب'],['التغلب'],O,O,sentence#17,True
549,على,على,['على'],['على'],O,O,sentence#17,True
550,"""","""","['""']","['""']",O,O,sentence#17,True
551,طالبان,طالبان,['طالبان'],['طالبان'],B-ORG,B-ORG,sentence#17,True
552,"""","""","['""']","['""']",O,O,sentence#17,True
553,من,من,['من'],['من'],O,O,sentence#17,True
554,قبل,قبل,['قبل'],['قبل'],O,O,sentence#17,True
555,فرق,فرق,['فرق'],['فرق'],O,O,sentence#17,True
556,صغيرة,صغيرة,['صغيرة'],['صغيرة'],O,O,sentence#17,True
557,من,من,['من'],['من'],O,O,sentence#17,True
558,القوات,القوات,['القوات'],['القوات'],O,O,sentence#17,True
559,الخاصة,الخاصة,['الخاصة'],['الخاصة'],O,O,sentence#17,True
560,،,،,['،'],['،'],O,O,sentence#17,True
561,التي,التي,['التي'],['التي'],O,O,sentence#17,True
562,نفذت,نفذت,['نفذت'],['نفذت'],O,O,sentence#17,True
563,ضربات,ضربات,['ضربات'],['ضربات'],O,O,sentence#17,True
564,جوية,جوية,['جوية'],['جوية'],O,O,sentence#17,True
565,مدمرة,مدمرة,['مدمرة'],['مدمرة'],O,O,sentence#17,True
566,وأرشدت,وأرشدت,"['وأرشد', '##ت']","['وأرشد', '##ت']",O,O,sentence#17,True
567,حلفاءها,حلفاءها,"['حلفاء', '##ها']","['حلفاء', '##ها']",O,O,sentence#17,True
568,الأفغان,الأفغان,['الأفغان'],['الأفغان'],O,O,sentence#17,True
569,على,على,['على'],['على'],O,O,sentence#17,True
570,الأرض,الأرض,['الأرض'],['الأرض'],O,O,sentence#17,True
571,،,،,['،'],['،'],O,O,sentence#17,True
572,غير,غير,['غير'],['غير'],O,O,sentence#17,True
573,أن,أن,['أن'],['أن'],O,O,sentence#17,True
574,النصر,النصر,['النصر'],['النصر'],O,O,sentence#17,True
575,لم,لم,['لم'],['لم'],O,O,sentence#17,True
576,يتحقق,يتحقق,['يتحقق'],['يتحقق'],O,O,sentence#17,True
577,أبداً,أبدا,['[UNK]'],['أبدا'],O,O,sentence#17,True
578,الإسرائيلية,الإسرائيلية,['الإسرائيلية'],['الإسرائيلية'],O,O,sentence#18,True
579,أن,أن,['أن'],['أن'],O,O,sentence#18,True
580,وكلاء,وكلاء,['وكلاء'],['وكلاء'],O,O,sentence#18,True
581,الولايات,الولايات,['الولايات'],['الولايات'],B-LOC,B-LOC,sentence#18,True
582,المتحدة,المتحدة,['المتحدة'],['المتحدة'],I-LOC,I-LOC,sentence#18,True
583,الأفغان,الأفغان,['الأفغان'],['الأفغان'],O,O,sentence#18,True
584,سمحوا,سمحوا,"['سمح', '##و', '##ا']","['سمح', '##و', '##ا']",O,O,sentence#18,True
585,ل,ل,['ل'],['ل'],O,O,sentence#18,True
586,ـ,,['[UNK]'],[],removed,removed,sentence#18,True
587,"""","""","['""']","['""']",O,O,sentence#18,True
588,القاعدة,القاعدة,['القاعدة'],['القاعدة'],B-ORG,B-ORG,sentence#18,True
589,"""","""","['""']","['""']",O,O,sentence#18,True
590,وأسامة,وأسامة,['وأسامة'],['وأسامة'],B-PERS,B-PERS,sentence#18,True
591,بن,بن,['بن'],['بن'],I-PERS,I-PERS,sentence#18,True
592,لادن,لادن,['لادن'],['لادن'],I-PERS,I-PERS,sentence#18,True
593,بالفرار,بالفرار,['بالفرار'],['بالفرار'],O,O,sentence#18,True
594,وإعادة,وإعادة,['وإعادة'],['وإعادة'],O,O,sentence#18,True
595,تأسيس,تأسيس,['تأسيس'],['تأسيس'],O,O,sentence#18,True
596,عملياتهم,عملياتهم,"['عمليات', '##هم']","['عمليات', '##هم']",O,O,sentence#18,True
597,في,في,['في'],['في'],O,O,sentence#18,True
598,باكستان,باكستان,['باكستان'],['باكستان'],B-LOC,B-LOC,sentence#18,True
599,الدولة,الدولة,['الدولة'],['الدولة'],O,O,sentence#19,True
600,تم,تم,['تم'],['تم'],O,O,sentence#19,True
601,طرد,طرد,['طرد'],['طرد'],O,O,sentence#19,True
602,حركة,حركة,['حركة'],['حركة'],O,O,sentence#19,True
