,words,preprocessed_words,tokenised_words,pre_tok_words,true,pred,sentence,agreement
406,بواشنطن,without,"['▁ب', 'وا', 'شن', 'طن']",without,B-LOC,B-LOC,sentence#11,True
407,دولي,without,"['▁د', 'ولي']",without,O,O,sentence#12,True
408,الناحية,without,['▁الناحية'],without,O,O,sentence#12,True
409,العسكرية,without,['▁العسكرية'],without,O,O,sentence#12,True
410,،,without,['▁،'],without,O,O,sentence#12,True
411,تشدد,without,['▁تشدد'],without,O,O,sentence#12,True
412,عقيدة,without,"['▁', 'عقيدة']",without,O,O,sentence#12,True
413,رامسفيلد,without,"['▁را', 'مس', 'فيل', 'د']",without,B-PERS,B-PERS,sentence#12,True
414,على,without,['▁على'],without,O,O,sentence#12,True
415,الاعتماد,without,"['▁ال', 'اعتماد']",without,O,O,sentence#12,True
416,على,without,['▁على'],without,O,O,sentence#12,True
417,التكنولوجيا,without,"['▁ال', 'تكنولوجيا']",without,O,O,sentence#12,True
418,العالية,without,"['▁العالي', 'ة']",without,O,O,sentence#12,True
419,والقوة,without,"['▁وال', 'قوة']",without,O,O,sentence#12,True
420,الجوية,without,['▁الجوية'],without,O,O,sentence#12,True
421,،,without,['▁،'],without,O,O,sentence#12,True
422,وتقلل,without,"['▁وتق', 'لل']",without,O,O,sentence#12,True
423,من,without,['▁من'],without,O,O,sentence#12,True
424,أهمية,without,['▁أهمية'],without,O,O,sentence#12,True
425,قوات,without,['▁قوات'],without,O,O,sentence#12,True
426,برية,without,"['▁بر', 'ية']",without,O,O,sentence#12,True
427,كبيرة,without,['▁كبيرة'],without,O,O,sentence#12,True
428,الأميركي,without,['▁الأميركي'],without,O,O,sentence#13,True
429,عواقبها,without,"['▁عواقب', 'ها']",without,O,O,sentence#13,True
430,فتتمثل,without,"['▁فت', 'ت', 'مثل']",without,O,O,sentence#13,True
431,في,without,['▁في'],without,O,O,sentence#13,True
432,أن,without,['▁أن'],without,O,O,sentence#13,True
433,أميركا,without,"['▁أمير', 'كا']",without,B-LOC,B-LOC,sentence#13,True
434,تعمل,without,['▁تعمل'],without,O,O,sentence#13,True
435,على,without,['▁على'],without,O,O,sentence#13,True
436,نحو,without,['▁نحو'],without,O,O,sentence#13,True
437,أفضل,without,['▁أفضل'],without,O,O,sentence#13,True
438,عندما,without,['▁عندما'],without,O,O,sentence#13,True
439,لا,without,['▁لا'],without,O,O,sentence#13,True
440,تعترض,without,"['▁تع', 'ت', 'رض']",without,O,O,sentence#13,True
441,طريقها,without,"['▁طريق', 'ها']",without,O,O,sentence#13,True
442,المؤسساتُ,without,"['▁المؤسسات', 'ُ']",without,O,O,sentence#13,True
443,الدولية,without,['▁الدولية'],without,O,O,sentence#13,True
444,،,without,['▁،'],without,O,O,sentence#13,True
445,وأن,without,['▁وأن'],without,O,O,sentence#13,True
446,القوة,without,['▁القوة'],without,O,O,sentence#13,True
447,يمكنها,without,"['▁يمكن', 'ها']",without,O,O,sentence#13,True
448,أن,without,['▁أن'],without,O,O,sentence#13,True
449,تحقق,without,['▁تحقق'],without,O,O,sentence#13,True
450,الأهداف,without,['▁الأهداف'],without,O,O,sentence#13,True
451,السياسية,without,['▁السياسية'],without,O,O,sentence#13,True
452,مع,without,['▁مع'],without,O,O,sentence#13,True
453,قليل,without,['▁قليل'],without,O,O,sentence#13,True
454,فقط,without,['▁فقط'],without,O,O,sentence#13,True
455,من,without,['▁من'],without,O,O,sentence#13,True
456,التداعيات,without,"['▁الت', 'داع', 'يات']",without,O,O,sentence#13,True
457,طويلة,without,['▁طويلة'],without,O,O,sentence#13,True
458,المدى,without,"['▁الم', 'دى']",without,O,O,sentence#13,True
459,مرفوض,without,"['▁مر', 'فوض']",without,O,O,sentence#14,True
460,كانت,without,['▁كانت'],without,O,O,sentence#14,True
461,أفغانستان,without,"['▁أف', 'غان', 'ستان']",without,B-LOC,B-LOC,sentence#14,True
462,المختبر,without,"['▁الم', 'خت', 'بر']",without,O,O,sentence#14,True
463,الذي,without,['▁الذي'],without,O,O,sentence#14,True
464,جُرب,without,"['▁ج', 'ُ', 'رب']",without,O,O,sentence#14,True
465,فيه,without,['▁فيه'],without,O,O,sentence#14,True
466,هذا,without,['▁هذا'],without,O,O,sentence#14,True
467,المفهوم,without,"['▁ال', 'مفهوم']",without,O,O,sentence#14,True
468,الجديد,without,['▁الجديد'],without,O,O,sentence#14,True
469,للحرب,without,"['▁للح', 'رب']",without,O,O,sentence#14,True
470,والقوة,without,"['▁وال', 'قوة']",without,O,O,sentence#14,True
471,الوطنية,without,['▁الوطنية'],without,O,O,sentence#14,True
472,طويل,without,['▁طويل'],without,O,O,sentence#15,True
473,سعى,without,"['▁', 'سعى']",without,O,O,sentence#15,True
474,"""",without,"['▁""']",without,O,O,sentence#15,True
475,البنتاغون,without,"['▁البن', 'تا', 'غ', 'ون']",without,B-ORG,B-ORG,sentence#15,True
476,"""",without,"['▁""']",without,O,O,sentence#15,True
477,تحت,without,['▁تحت'],without,O,O,sentence#15,True
478,رئاسة,without,['▁رئاسة'],without,O,O,sentence#15,True
479,رامسفيلد,without,"['▁را', 'مس', 'فيل', 'د']",without,B-PERS,B-PERS,sentence#15,True
480,إلى,without,['▁إلى'],without,O,O,sentence#15,True
481,إثبات,without,"['▁إ', 'ثبات']",without,O,O,sentence#15,True
482,أنه,without,['▁أنه'],without,O,O,sentence#15,True
483,يمكن,without,['▁يمكن'],without,O,O,sentence#15,True
484,للمجموعات,without,"['▁لل', 'مجموع', 'ات']",without,O,O,sentence#15,True
485,الصغيرة,without,['▁الصغيرة'],without,O,O,sentence#15,True
486,من,without,['▁من'],without,O,O,sentence#15,True
487,القوات,without,['▁القوات'],without,O,O,sentence#15,True
488,البرية,without,"['▁البر', 'ية']",without,O,O,sentence#15,True
489,،,without,['▁،'],without,O,O,sentence#15,True
490,إذا,without,['▁إذا'],without,O,O,sentence#15,True
491,ما,without,['▁ما'],without,O,O,sentence#15,True
492,تم,without,['▁تم'],without,O,O,sentence#15,True
493,دعمها,without,"['▁دعم', 'ها']",without,O,O,sentence#15,True
494,بقوة,without,['▁بقوة'],without,O,O,sentence#15,True
495,جوية,without,"['▁جو', 'ية']",without,O,O,sentence#15,True
496,جبارة,without,"['▁جب', 'ارة']",without,O,O,sentence#15,True
497,،,without,['▁،'],without,O,O,sentence#15,True
498,الانتصار,without,"['▁الان', 'ت', 'صار']",without,O,O,sentence#15,True
499,في,without,['▁في'],without,O,O,sentence#15,True
500,الحروب,without,"['▁الحر', 'وب']",without,O,O,sentence#15,True
501,–وهو,without,"['▁–', 'وه', 'و']",without,O,O,sentence#15,True
502,ما,without,['▁ما'],without,O,O,sentence#15,True
503,يُعد,without,"['▁ي', 'ُ', 'عد']",without,O,O,sentence#15,True
504,نظرياً,without,"['▁نظر', 'يا', 'ً']",without,O,O,sentence#15,True
505,مقاربة,without,"['▁م', 'قارب', 'ة']",without,O,O,sentence#15,True
506,جيدة,without,['▁جيدة'],without,O,O,sentence#15,True
507,لأنها,without,['▁لأنها'],without,O,O,sentence#15,True
508,تحد,without,"['▁', 'تحد']",without,O,O,sentence#15,True
509,من,without,['▁من'],without,O,O,sentence#15,True
510,الإصابات,without,"['▁ال', 'إصابات']",without,O,O,sentence#15,True
511,الأميركية,without,['▁الأميركية'],without,O,O,sentence#15,True
512,والنفقات,without,"['▁والن', 'فق', 'ات']",without,O,O,sentence#15,True
513,تقريره,without,"['▁تقرير', 'ه']",without,O,O,sentence#16,True
514,أن,without,['▁أن'],without,O,O,sentence#16,True
515,حالات,without,['▁حالات'],without,O,O,sentence#16,True
516,فشل,without,"['▁', 'فشل']",without,O,O,sentence#16,True
517,هذه,without,['▁هذه'],without,O,O,sentence#16,True
518,العقيدة,without,"['▁ال', 'عقيدة']",without,O,O,sentence#16,True
519,في,without,['▁في'],without,O,O,sentence#16,True
520,العراق,without,['▁العراق'],without,B-LOC,B-LOC,sentence#16,True
521,موثقة,without,"['▁مو', 'ثق', 'ة']",without,O,O,sentence#16,True
522,جيداً,without,"['▁جيدا', 'ً']",without,O,O,sentence#16,True
523,،,without,['▁،'],without,O,O,sentence#16,True
524,غير,without,['▁غير'],without,O,O,sentence#16,True
525,أن,without,['▁أن'],without,O,O,sentence#16,True
526,قصورها,without,"['▁قصور', 'ها']",without,O,O,sentence#16,True
527,في,without,['▁في'],without,O,O,sentence#16,True
528,أفغانستان,without,"['▁أف', 'غان', 'ستان']",without,B-LOC,B-LOC,sentence#16,True
529,لم,without,['▁لم'],without,O,O,sentence#16,True
530,يستأثر,without,"['▁يس', 'تأثر']",without,O,O,sentence#16,True
531,باهتمام,without,"['▁با', 'ه', 'تمام']",without,O,O,sentence#16,True
532,كبير,without,['▁كبير'],without,O,O,sentence#16,True
533,لأن,without,['▁لأن'],without,O,O,sentence#16,True
534,تدهور,without,"['▁', 'تد', 'هور']",without,O,O,sentence#16,True
535,الأمور,without,['▁الأمور'],without,O,O,sentence#16,True
536,جرى,without,"['▁', 'جرى']",without,O,O,sentence#16,True
537,ببطء,without,"['▁ب', 'بط', 'ء']",without,O,O,sentence#16,True
538,وفي,without,['▁وفي'],without,O,O,sentence#16,True
539,غياب,without,"['▁غ', 'ياب']",without,O,O,sentence#16,True
540,اهتمام,without,['▁اهتمام'],without,O,O,sentence#16,True
541,كبير,without,['▁كبير'],without,O,O,sentence#16,True
542,من,without,['▁من'],without,O,O,sentence#16,True
543,قبل,without,['▁قبل'],without,O,O,sentence#16,True
544,وسائل,without,['▁وسائل'],without,O,O,sentence#16,True
545,الإعلام,without,['▁الإعلام'],without,O,O,sentence#16,True
546,إعطاء,without,"['▁', 'إعطاء']",without,O,O,sentence#17,True
547,تم,without,['▁تم'],without,O,O,sentence#17,True
548,التغلب,without,"['▁ال', 'تغلب']",without,O,O,sentence#17,True
549,على,without,['▁على'],without,O,O,sentence#17,True
550,"""",without,"['▁""']",without,O,O,sentence#17,True
551,طالبان,without,['▁طالبان'],without,B-ORG,B-ORG,sentence#17,True
552,"""",without,"['▁""']",without,O,O,sentence#17,True
553,من,without,['▁من'],without,O,O,sentence#17,True
554,قبل,without,['▁قبل'],without,O,O,sentence#17,True
555,فرق,without,['▁فرق'],without,O,O,sentence#17,True
556,صغيرة,without,['▁صغيرة'],without,O,O,sentence#17,True
557,من,without,['▁من'],without,O,O,sentence#17,True
558,القوات,without,['▁القوات'],without,O,O,sentence#17,True
559,الخاصة,without,['▁الخاصة'],without,O,O,sentence#17,True
560,،,without,['▁،'],without,O,O,sentence#17,True
561,التي,without,['▁التي'],without,O,O,sentence#17,True
562,نفذت,without,"['▁', 'نفذ', 'ت']",without,O,O,sentence#17,True
563,ضربات,without,"['▁ضرب', 'ات']",without,O,O,sentence#17,True
564,جوية,without,"['▁جو', 'ية']",without,O,O,sentence#17,True
565,مدمرة,without,"['▁مد', 'مرة']",without,O,O,sentence#17,True
566,وأرشدت,without,"['▁وأ', 'رشد', 'ت']",without,O,O,sentence#17,True
567,حلفاءها,without,"['▁حلف', 'اء', 'ها']",without,O,O,sentence#17,True
568,الأفغان,without,"['▁الأ', 'ف', 'غان']",without,O,O,sentence#17,True
569,على,without,['▁على'],without,O,O,sentence#17,True
570,الأرض,without,['▁الأرض'],without,O,O,sentence#17,True
571,،,without,['▁،'],without,O,O,sentence#17,True
572,غير,without,['▁غير'],without,O,O,sentence#17,True
573,أن,without,['▁أن'],without,O,O,sentence#17,True
574,النصر,without,['▁النصر'],without,O,O,sentence#17,True
575,لم,without,['▁لم'],without,O,O,sentence#17,True
576,يتحقق,without,"['▁ي', 'تحقق']",without,O,O,sentence#17,True
577,أبداً,without,"['▁أبدا', 'ً']",without,O,O,sentence#17,True
578,الإسرائيلية,without,['▁الإسرائيلية'],without,O,O,sentence#18,True
579,أن,without,['▁أن'],without,O,O,sentence#18,True
580,وكلاء,without,"['▁وكل', 'اء']",without,O,O,sentence#18,True
581,الولايات,without,['▁الولايات'],without,B-LOC,B-LOC,sentence#18,True
582,المتحدة,without,['▁المتحدة'],without,I-LOC,I-LOC,sentence#18,True
583,الأفغان,without,"['▁الأ', 'ف', 'غان']",without,O,O,sentence#18,True
584,سمحوا,without,"['▁سم', 'حوا']",without,O,O,sentence#18,True
585,ل,without,['▁ل'],without,O,O,sentence#18,True
586,ـ,without,['▁ـ'],without,O,O,sentence#18,True
587,"""",without,"['▁""']",without,O,O,sentence#18,True
588,القاعدة,without,['▁القاعدة'],without,B-ORG,B-ORG,sentence#18,True
589,"""",without,"['▁""']",without,O,O,sentence#18,True
590,وأسامة,without,"['▁وأس', 'امة']",without,B-PERS,B-PERS,sentence#18,True
591,بن,without,['▁بن'],without,I-PERS,I-PERS,sentence#18,True
592,لادن,without,"['▁لا', 'دن']",without,I-PERS,I-PERS,sentence#18,True
593,بالفرار,without,"['▁بال', 'فر', 'ار']",without,O,O,sentence#18,True
594,وإعادة,without,"['▁و', 'إعادة']",without,O,O,sentence#18,True
595,تأسيس,without,"['▁', 'تأسيس']",without,O,O,sentence#18,True
596,عملياتهم,without,"['▁عمليات', 'هم']",without,O,O,sentence#18,True
597,في,without,['▁في'],without,O,O,sentence#18,True
598,باكستان,without,"['▁', 'باك', 'ستان']",without,B-LOC,B-LOC,sentence#18,True
599,الدولة,without,['▁الدولة'],without,O,O,sentence#19,True
600,تم,without,['▁تم'],without,O,O,sentence#19,True
601,طرد,without,"['▁', 'طرد']",without,O,O,sentence#19,True
602,حركة,without,['▁حركة'],without,O,O,sentence#19,True
603,"""",without,"['▁""']",without,O,O,sentence#19,True
604,طالبان,without,['▁طالبان'],without,B-ORG,B-ORG,sentence#19,True
605,"""",without,"['▁""']",without,O,O,sentence#19,True
606,من,without,['▁من'],without,O,O,sentence#19,True
607,أفغانستان,without,"['▁أف', 'غان', 'ستان']",without,B-LOC,B-LOC,sentence#19,True
608,،,without,['▁،'],without,O,O,sentence#19,True
609,غير,without,['▁غير'],without,O,O,sentence#19,True
610,أنه,without,['▁أنه'],without,O,O,sentence#19,True
611,لم,without,['▁لم'],without,O,O,sentence#19,True
612,يتم,without,['▁يتم'],without,O,O,sentence#19,True
613,أبداً,without,"['▁أبدا', 'ً']",without,O,O,sentence#19,True
614,تفكيكها,without,"['▁ت', 'فك', 'يك', 'ها']",without,O,O,sentence#19,True
615,أو,without,['▁أو'],without,O,O,sentence#19,True
616,استيعابها,without,"['▁است', 'ي', 'عاب', 'ها']",without,O,O,sentence#19,True
617,سياسياً,without,"['▁سياسي', 'ا', 'ً']",without,O,O,sentence#19,True
618,إسرائيل,without,['▁إسرائيل'],without,B-LOC,B-LOC,sentence#20,True
619,من,without,['▁من'],without,O,O,sentence#20,True
620,نتائج,without,['▁نتائج'],without,O,O,sentence#20,True
621,ذلك,without,['▁ذلك'],without,O,O,sentence#20,True
622,أن,without,['▁أن'],without,O,O,sentence#20,True
623,جعلت,without,"['▁جعل', 'ت']",without,O,O,sentence#20,True
624,قواتها,without,"['▁قوات', 'ها']",without,O,O,sentence#20,True
625,،,without,['▁،'],without,O,O,sentence#20,True
626,استلهاماً,without,"['▁است', 'لها', 'ما', 'ً']",without,O,O,sentence#20,True
627,من,without,['▁من'],without,O,O,sentence#20,True
628,النموذج,without,"['▁ال', 'نموذج']",without,O,O,sentence#20,True
629,العراقي,without,['▁العراقي'],without,O,O,sentence#20,True
630,،,without,['▁،'],without,O,O,sentence#20,True
