,words,tokenised_words,true,pred,sentence,agreement
599,Paolo,['paolo'],B-PER,B-PER,sentence#28,True
600,Vaccari,"['va', '##cca', '##ri']",I-PER,I-PER,sentence#28,True
601,",","[',']",O,O,sentence#28,True
602,Marcello,['marcello'],B-PER,B-PER,sentence#28,True
603,Cuttitta,"['cut', '##tit', '##ta']",I-PER,I-PER,sentence#28,True
604,",","[',']",O,O,sentence#28,True
605,Ivan,['ivan'],B-PER,B-PER,sentence#28,True
606,Francescato,"['francesca', '##to']",I-PER,I-PER,sentence#28,True
607,",","[',']",O,O,sentence#28,True
608,Leandro,['leandro'],B-PER,B-PER,sentence#28,True
609,Manteri,"['manter', '##i']",I-PER,I-PER,sentence#28,True
610,",","[',']",O,O,sentence#28,True
611,Diego,['diego'],B-PER,B-PER,sentence#28,True
612,Dominguez,['dominguez'],I-PER,I-PER,sentence#28,True
613,",","[',']",O,O,sentence#28,True
614,Francesco,['francesco'],B-PER,B-PER,sentence#28,True
615,Mazzariol,"['maz', '##zari', '##ol']",I-PER,I-PER,sentence#28,True
616,",","[',']",O,O,sentence#28,True
617,Alessandro,['alessandro'],B-PER,B-PER,sentence#28,True
618,Troncon,"['tronco', '##n']",I-PER,I-PER,sentence#28,True
619,",","[',']",O,O,sentence#28,True
620,Orazio,"['oraz', '##io']",B-PER,B-PER,sentence#28,True
621,Arancio,"['aran', '##cio']",I-PER,I-PER,sentence#28,True
622,",","[',']",O,O,sentence#28,True
623,Andrea,['andrea'],B-PER,B-PER,sentence#28,True
624,Sgorlon,"['sg', '##or', '##lon']",I-PER,I-PER,sentence#28,True
625,",","[',']",O,O,sentence#28,True
626,Massimo,['massimo'],B-PER,B-PER,sentence#28,True
627,Giovanelli,"['giovane', '##lli']",I-PER,I-PER,sentence#28,True
628,",","[',']",O,O,sentence#28,True
629,Carlo,['carlo'],B-PER,B-PER,sentence#28,True
630,Checchinato,"['che', '##cchi', '##nato']",I-PER,I-PER,sentence#28,True
631,",","[',']",O,O,sentence#28,True
632,Walter,['walter'],B-PER,B-PER,sentence#28,True
633,Cristofoletto,"['cristo', '##fo', '##lett', '##o']",I-PER,I-PER,sentence#28,True
634,",","[',']",O,O,sentence#28,True
635,Franco,['franco'],B-PER,B-PER,sentence#28,True
636,Properzi,"['proper', '##zi']",I-PER,I-PER,sentence#28,True
637,Curti,"['curt', '##i']",I-PER,I-PER,sentence#28,True
638,",","[',']",O,O,sentence#28,True
639,Carlo,['carlo'],B-PER,B-PER,sentence#28,True
640,Orlandi,"['or', '##landi']",I-PER,I-PER,sentence#28,True
641,",","[',']",O,O,sentence#28,True
642,Massimo,['massimo'],B-PER,B-PER,sentence#28,True
643,Cuttitta,"['cut', '##tit', '##ta']",I-PER,I-PER,sentence#28,True
644,",","[',']",O,O,sentence#28,True
645,Giambatista,"['giam', '##bati', '##sta']",B-PER,B-PER,sentence#28,True
646,Croci,"['cr', '##oci']",I-PER,I-PER,sentence#28,True
647,",","[',']",O,O,sentence#28,True
648,Gianluca,"['gian', '##luca']",B-PER,B-PER,sentence#28,True
649,Guidi,"['gui', '##di']",I-PER,I-PER,sentence#28,True
650,",","[',']",O,O,sentence#28,True
651,Nicola,['nicola'],B-PER,B-PER,sentence#28,True
652,Mazzucato,"['maz', '##zu', '##cato']",I-PER,I-PER,sentence#28,True
653,",","[',']",O,O,sentence#28,True
654,Alessandro,['alessandro'],B-PER,B-PER,sentence#28,True
655,Moscardi,"['mosca', '##rdi']",I-PER,I-PER,sentence#28,True
656,",","[',']",O,O,sentence#28,True
657,Andrea,['andrea'],B-PER,B-PER,sentence#28,True
658,Castellani,"['castellan', '##i']",I-PER,I-PER,sentence#28,True
659,SOCCER,['soccer'],O,O,sentence#29,True
660,-,['-'],O,O,sentence#29,True
661,LATE,['late'],O,O,sentence#29,True
662,GOALS,['goals'],O,O,sentence#29,True
663,GIVE,['give'],O,O,sentence#29,True
664,JAPAN,['japan'],B-LOC,B-LOC,sentence#29,True
665,WIN,['win'],O,O,sentence#29,True
666,OVER,['over'],O,O,sentence#29,True
667,SYRIA,['syria'],B-LOC,B-LOC,sentence#29,True
668,AL-AIN,"['al', '-', 'ain']",B-LOC,B-LOC,sentence#30,True
669,",","[',']",O,O,sentence#30,True
670,United,['united'],B-LOC,B-LOC,sentence#30,True
671,Arab,['arab'],I-LOC,I-LOC,sentence#30,True
672,Emirates,['emirates'],I-LOC,I-LOC,sentence#30,True
673,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#30,True
674,Two,['two'],O,O,sentence#30,True
675,goals,['goals'],O,O,sentence#30,True
676,in,['in'],O,O,sentence#30,True
677,the,['the'],O,O,sentence#30,True
678,last,['last'],O,O,sentence#30,True
679,six,['six'],O,O,sentence#30,True
680,minutes,['minutes'],O,O,sentence#30,True
681,gave,['gave'],O,O,sentence#30,True
682,holders,['holders'],O,O,sentence#30,True
683,Japan,['japan'],B-LOC,B-LOC,sentence#30,True
684,an,['an'],O,O,sentence#30,True
685,uninspiring,"['uni', '##ns', '##pi', '##ring']",O,O,sentence#30,True
686,2-1,"['2', '-', '1']",O,O,sentence#30,True
687,Asian,['asian'],B-MISC,B-MISC,sentence#30,True
688,Cup,['cup'],I-MISC,I-MISC,sentence#30,True
689,victory,['victory'],O,O,sentence#30,True
690,over,['over'],O,O,sentence#30,True
691,Syria,['syria'],B-LOC,B-LOC,sentence#30,True
692,on,['on'],O,O,sentence#30,True
693,Friday,['friday'],O,O,sentence#30,True
694,Takuya,"['tak', '##uya']",B-PER,B-PER,sentence#31,True
695,Takagi,"['taka', '##gi']",I-PER,I-PER,sentence#31,True
696,headed,['headed'],O,O,sentence#31,True
697,the,['the'],O,O,sentence#31,True
698,winner,['winner'],O,O,sentence#31,True
699,in,['in'],O,O,sentence#31,True
700,the,['the'],O,O,sentence#31,True
701,88th,"['88', '##th']",O,O,sentence#31,True
702,minute,['minute'],O,O,sentence#31,True
703,of,['of'],O,O,sentence#31,True
704,the,['the'],O,O,sentence#31,True
705,group,['group'],O,O,sentence#31,True
706,C,['c'],O,O,sentence#31,True
707,game,['game'],O,O,sentence#31,True
708,after,['after'],O,O,sentence#31,True
709,goalkeeper,['goalkeeper'],O,O,sentence#31,True
710,Salem,['salem'],B-PER,B-PER,sentence#31,True
711,Bitar,"['bit', '##ar']",I-PER,I-PER,sentence#31,True
712,spoiled,"['spo', '##ile', '##d']",O,O,sentence#31,True
713,a,['a'],O,O,sentence#31,True
714,mistake-free,"['mistake', '-', 'free']",O,O,sentence#31,True
715,display,['display'],O,O,sentence#31,True
716,by,['by'],O,O,sentence#31,True
717,allowing,['allowing'],O,O,sentence#31,True
718,the,['the'],O,O,sentence#31,True
719,ball,['ball'],O,O,sentence#31,True
720,to,['to'],O,O,sentence#31,True
721,slip,['slip'],O,O,sentence#31,True
722,under,['under'],O,O,sentence#31,True
723,his,['his'],O,O,sentence#31,True
724,body,['body'],O,O,sentence#31,True
725,It,['it'],O,O,sentence#32,True
726,was,['was'],O,O,sentence#32,True
727,the,['the'],O,O,sentence#32,True
728,second,['second'],O,O,sentence#32,True
729,Syrian,['syrian'],B-MISC,B-MISC,sentence#32,True
730,defensive,['defensive'],O,O,sentence#32,True
731,blunder,"['blu', '##nder']",O,O,sentence#32,True
732,in,['in'],O,O,sentence#32,True
733,four,['four'],O,O,sentence#32,True
734,minutes,['minutes'],O,O,sentence#32,True
735,Defender,['defender'],O,O,sentence#33,True
736,Hassan,['hassan'],B-PER,B-PER,sentence#33,True
737,Abbas,['abbas'],I-PER,I-PER,sentence#33,True
738,rose,['rose'],O,O,sentence#33,True
739,to,['to'],O,O,sentence#33,True
740,intercept,"['inter', '##ce', '##pt']",O,O,sentence#33,True
741,a,['a'],O,O,sentence#33,True
742,long,['long'],O,O,sentence#33,True
743,ball,['ball'],O,O,sentence#33,True
744,into,['into'],O,O,sentence#33,True
745,the,['the'],O,O,sentence#33,True
746,area,['area'],O,O,sentence#33,True
747,in,['in'],O,O,sentence#33,True
748,the,['the'],O,O,sentence#33,True
749,84th,"['84', '##th']",O,O,sentence#33,True
750,minute,['minute'],O,O,sentence#33,True
751,but,['but'],O,O,sentence#33,True
752,only,['only'],O,O,sentence#33,True
753,managed,['managed'],O,O,sentence#33,True
754,to,['to'],O,O,sentence#33,True
755,divert,"['dive', '##rt']",O,O,sentence#33,True
756,it,['it'],O,O,sentence#33,True
757,into,['into'],O,O,sentence#33,True
758,the,['the'],O,O,sentence#33,True
759,top,['top'],O,O,sentence#33,True
760,corner,['corner'],O,O,sentence#33,True
761,of,['of'],O,O,sentence#33,True
762,Bitar,"['bit', '##ar']",B-PER,B-PER,sentence#33,True
763,'s,"[""'"", 's']",O,O,sentence#33,True
764,goal,['goal'],O,O,sentence#33,True
765,Syria,['syria'],B-LOC,B-LOC,sentence#34,True
766,had,['had'],O,O,sentence#34,True
767,taken,['taken'],O,O,sentence#34,True
768,the,['the'],O,O,sentence#34,True
769,lead,['lead'],O,O,sentence#34,True
770,from,['from'],O,O,sentence#34,True
771,their,['their'],O,O,sentence#34,True
772,first,['first'],O,O,sentence#34,True
773,serious,['serious'],O,O,sentence#34,True
774,attack,['attack'],O,O,sentence#34,True
775,in,['in'],O,O,sentence#34,True
776,the,['the'],O,O,sentence#34,True
777,seventh,['seventh'],O,O,sentence#34,True
778,minute,['minute'],O,O,sentence#34,True
779,Nader,"['nad', '##er']",B-PER,B-PER,sentence#35,True
780,Jokhadar,"['jo', '##kha', '##dar']",I-PER,I-PER,sentence#35,True
781,headed,['headed'],O,O,sentence#35,True
782,a,['a'],O,O,sentence#35,True
783,cross,['cross'],O,O,sentence#35,True
784,from,['from'],O,O,sentence#35,True
785,the,['the'],O,O,sentence#35,True
786,right,['right'],O,O,sentence#35,True
787,by,['by'],O,O,sentence#35,True
788,Ammar,"['amma', '##r']",B-PER,B-PER,sentence#35,True
789,Awad,"['aw', '##ad']",I-PER,I-PER,sentence#35,True
790,into,['into'],O,O,sentence#35,True
791,the,['the'],O,O,sentence#35,True
792,top,['top'],O,O,sentence#35,True
793,right,['right'],O,O,sentence#35,True
794,corner,['corner'],O,O,sentence#35,True
795,of,['of'],O,O,sentence#35,True
796,Kenichi,"['ken', '##ichi']",B-PER,B-PER,sentence#35,True
797,Shimokawa,"['shim', '##okawa']",I-PER,I-PER,sentence#35,True
798,'s,"[""'"", 's']",O,O,sentence#35,True
799,goal,['goal'],O,O,sentence#35,True
800,Japan,['japan'],B-LOC,B-LOC,sentence#36,True
801,then,['then'],O,O,sentence#36,True
802,laid,['laid'],O,O,sentence#36,True
803,siege,['siege'],O,O,sentence#36,True
804,to,['to'],O,O,sentence#36,True
805,the,['the'],O,O,sentence#36,True
806,Syrian,['syrian'],B-MISC,B-MISC,sentence#36,True
807,penalty,['penalty'],O,O,sentence#36,True
808,area,['area'],O,O,sentence#36,True
809,and,['and'],O,O,sentence#36,True
810,had,['had'],O,O,sentence#36,True
811,a,['a'],O,O,sentence#36,True
812,goal,['goal'],O,O,sentence#36,True
813,disallowed,"['disa', '##llo', '##wed']",O,O,sentence#36,True
814,for,['for'],O,O,sentence#36,True
815,offside,"['offs', '##ide']",O,O,sentence#36,True
816,in,['in'],O,O,sentence#36,True
817,the,['the'],O,O,sentence#36,True
818,16th,['16th'],O,O,sentence#36,True
819,minute,['minute'],O,O,sentence#36,True
820,A,['a'],O,O,sentence#37,True
821,minute,['minute'],O,O,sentence#37,True
822,later,['later'],O,O,sentence#37,True
823,",","[',']",O,O,sentence#37,True
824,Bitar,"['bit', '##ar']",B-PER,B-PER,sentence#37,True
825,produced,['produced'],O,O,sentence#37,True
826,a,['a'],O,O,sentence#37,True
827,good,['good'],O,O,sentence#37,True
828,double,['double'],O,O,sentence#37,True
829,save,['save'],O,O,sentence#37,True
830,",","[',']",O,O,sentence#37,True
831,first,['first'],O,O,sentence#37,True
832,from,['from'],O,O,sentence#37,True
833,Kazuyoshi,"['ka', '##zu', '##yoshi']",B-PER,B-PER,sentence#37,True
834,Miura,"['mi', '##ura']",I-PER,I-PER,sentence#37,True
835,'s,"[""'"", 's']",O,O,sentence#37,True
836,header,"['head', '##er']",O,O,sentence#37,True
837,and,['and'],O,O,sentence#37,True
838,then,['then'],O,O,sentence#37,True
839,blocked,['blocked'],O,O,sentence#37,True
840,a,['a'],O,O,sentence#37,True
841,Takagi,"['taka', '##gi']",B-PER,B-PER,sentence#37,True
842,follow-up,"['follow', '-', 'up']",O,O,sentence#37,True
843,shot,['shot'],O,O,sentence#37,True
844,Bitar,"['bit', '##ar']",B-PER,B-PER,sentence#38,True
845,saved,['saved'],O,O,sentence#38,True
846,well,['well'],O,O,sentence#38,True
847,again,['again'],O,O,sentence#38,True
848,from,['from'],O,O,sentence#38,True
849,Miura,"['mi', '##ura']",B-PER,B-PER,sentence#38,True
850,in,['in'],O,O,sentence#38,True
851,the,['the'],O,O,sentence#38,True
852,37th,"['37', '##th']",O,O,sentence#38,True
853,minute,['minute'],O,O,sentence#38,True
854,",","[',']",O,O,sentence#38,True
855,parrying,"['parry', '##ing']",O,O,sentence#38,True
856,away,['away'],O,O,sentence#38,True
857,his,['his'],O,O,sentence#38,True
858,header,"['head', '##er']",O,O,sentence#38,True
859,from,['from'],O,O,sentence#38,True
860,a,['a'],O,O,sentence#38,True
861,corner,['corner'],O,O,sentence#38,True
862,Japan,['japan'],B-LOC,B-LOC,sentence#39,True
863,started,['started'],O,O,sentence#39,True
864,the,['the'],O,O,sentence#39,True
865,second,['second'],O,O,sentence#39,True
866,half,['half'],O,O,sentence#39,True
867,brightly,"['bright', '##ly']",O,O,sentence#39,True
868,but,['but'],O,O,sentence#39,True
869,Bitar,"['bit', '##ar']",B-PER,B-PER,sentence#39,True
870,denied,['denied'],O,O,sentence#39,True
871,them,['them'],O,O,sentence#39,True
872,an,['an'],O,O,sentence#39,True
873,equaliser,"['equal', '##iser']",O,O,sentence#39,True
874,when,['when'],O,O,sentence#39,True
875,he,['he'],O,O,sentence#39,True
876,dived,"['dive', '##d']",O,O,sentence#39,True
877,to,['to'],O,O,sentence#39,True
878,his,['his'],O,O,sentence#39,True
879,right,['right'],O,O,sentence#39,True
880,to,['to'],O,O,sentence#39,True
881,save,['save'],O,O,sentence#39,True
882,Naoki,"['nao', '##ki']",B-PER,B-PER,sentence#39,True
883,Soma,['soma'],I-PER,I-PER,sentence#39,True
884,'s,"[""'"", 's']",O,O,sentence#39,True
885,low,['low'],O,O,sentence#39,True
886,drive,['drive'],O,O,sentence#39,True
887,in,['in'],O,O,sentence#39,True
888,the,['the'],O,O,sentence#39,True
889,53rd,"['53', '##rd']",O,O,sentence#39,True
890,minute,['minute'],O,O,sentence#39,True
891,Japan,['japan'],B-LOC,B-LOC,sentence#40,True
892,:,[':'],O,O,sentence#40,True
893,19,['19'],O,O,sentence#40,True
894,-,['-'],O,O,sentence#40,True
895,Kenichi,"['ken', '##ichi']",B-PER,B-PER,sentence#40,True
896,Shimokawa,"['shim', '##okawa']",I-PER,I-PER,sentence#40,True
897,",","[',']",O,O,sentence#40,True
898,2,['2'],O,O,sentence#40,True
899,-,['-'],O,O,sentence#40,True
900,Hiroshige,"['hiroshi', '##ge']",B-PER,B-PER,sentence#40,True
901,Yanagimoto,"['yana', '##gi', '##moto']",I-PER,I-PER,sentence#40,True
902,",","[',']",O,O,sentence#40,True
903,3,['3'],O,O,sentence#40,True
904,-,['-'],O,O,sentence#40,True
905,Naoki,"['nao', '##ki']",B-PER,B-PER,sentence#40,True
906,Soma,['soma'],I-PER,I-PER,sentence#40,True
907,",","[',']",O,O,sentence#40,True
908,4,['4'],O,O,sentence#40,True
909,-,['-'],O,O,sentence#40,True
910,Masami,"['masa', '##mi']",B-PER,B-PER,sentence#40,True
911,Ihara,"['ih', '##ara']",I-PER,I-PER,sentence#40,True
912,",","[',']",O,O,sentence#40,True
913,5,['5'],O,O,sentence#40,True
914,-,['-'],O,O,sentence#40,True
915,Norio,"['nor', '##io']",B-PER,B-PER,sentence#40,True
916,Omura,"['om', '##ura']",I-PER,I-PER,sentence#40,True
917,",","[',']",O,O,sentence#40,True
918,6,['6'],O,O,sentence#40,True
919,-,['-'],O,O,sentence#40,True
920,Motohiro,"['moto', '##hiro']",B-PER,B-PER,sentence#40,True
921,Yamaguchi,"['yama', '##guchi']",I-PER,I-PER,sentence#40,True
922,",","[',']",O,O,sentence#40,True
923,8,['8'],O,O,sentence#40,True
924,-,['-'],O,O,sentence#40,True
925,Masakiyo,"['masa', '##ki', '##yo']",B-PER,B-PER,sentence#40,True
926,Maezono,"['mae', '##zono']",I-PER,I-PER,sentence#40,True
927,(,['('],O,O,sentence#40,True
928,7,['7'],O,O,sentence#40,True
929,-,['-'],O,O,sentence#40,True
930,Yasuto,"['yas', '##uto']",B-PER,B-PER,sentence#40,True
931,Honda,['honda'],I-PER,I-PER,sentence#40,True
932,71,['71'],O,O,sentence#40,True
933,),[')'],O,O,sentence#40,True
934,",","[',']",O,O,sentence#40,True
935,9,['9'],O,O,sentence#40,True
936,-,['-'],O,O,sentence#40,True
937,Takuya,"['tak', '##uya']",B-PER,B-PER,sentence#40,True
938,Takagi,"['taka', '##gi']",I-PER,I-PER,sentence#40,True
939,",","[',']",O,O,sentence#40,True
940,10,['10'],O,O,sentence#40,True
941,-,['-'],O,O,sentence#40,True
942,Hiroshi,['hiroshi'],B-PER,B-PER,sentence#40,True
943,Nanami,"['nana', '##mi']",I-PER,I-PER,sentence#40,True
944,",","[',']",O,O,sentence#40,True
945,11,['11'],O,O,sentence#40,True
946,-,['-'],O,O,sentence#40,True
947,Kazuyoshi,"['ka', '##zu', '##yoshi']",B-PER,B-PER,sentence#40,True
948,Miura,"['mi', '##ura']",I-PER,I-PER,sentence#40,True
949,",","[',']",O,O,sentence#40,True
950,15,['15'],O,O,sentence#40,True
951,-,['-'],O,O,sentence#40,True
952,Hiroaki,"['hir', '##oak', '##i']",B-PER,B-PER,sentence#40,True
953,Morishima,"['mori', '##shima']",I-PER,I-PER,sentence#40,True
954,(,['('],O,O,sentence#40,True
955,14,['14'],O,O,sentence#40,True
956,-,['-'],O,O,sentence#40,True
957,Masayuki,"['masa', '##yuki']",B-PER,B-PER,sentence#40,True
958,Okano,"['oka', '##no']",I-PER,I-PER,sentence#40,True
959,75,['75'],O,O,sentence#40,True
960,),[')'],O,O,sentence#40,True
961,Syria,['syria'],B-LOC,B-LOC,sentence#41,True
962,:,[':'],O,O,sentence#41,True
963,24,['24'],O,O,sentence#41,True
964,-,['-'],O,O,sentence#41,True
965,Salem,['salem'],B-PER,B-PER,sentence#41,True
966,Bitar,"['bit', '##ar']",I-PER,I-PER,sentence#41,True
967,",","[',']",O,O,sentence#41,True
968,3,['3'],O,O,sentence#41,True
969,-,['-'],O,O,sentence#41,True
970,Bachar,"['bach', '##ar']",B-PER,B-PER,sentence#41,True
971,Srour,"['sr', '##our']",I-PER,I-PER,sentence#41,True
972,;,[';'],O,O,sentence#41,True
973,4,['4'],O,O,sentence#41,True
974,-,['-'],O,O,sentence#41,True
975,Hassan,['hassan'],B-PER,B-PER,sentence#41,True
976,Abbas,['abbas'],I-PER,I-PER,sentence#41,True
977,",","[',']",O,O,sentence#41,True
978,5,['5'],O,O,sentence#41,True
979,-,['-'],O,O,sentence#41,True
980,Tarek,"['tar', '##ek']",B-PER,B-PER,sentence#41,True
981,Jabban,"['ja', '##bba', '##n']",I-PER,I-PER,sentence#41,True
982,",","[',']",O,O,sentence#41,True
983,6,['6'],O,O,sentence#41,True
984,-,['-'],O,O,sentence#41,True
985,Ammar,"['amma', '##r']",B-PER,B-PER,sentence#41,True
986,Awad,"['aw', '##ad']",I-PER,I-PER,sentence#41,True
987,(,['('],O,O,sentence#41,True
988,9,['9'],O,O,sentence#41,True
989,-,['-'],O,O,sentence#41,True
990,Louay,"['lou', '##ay']",B-PER,B-PER,sentence#41,True
991,Taleb,"['tale', '##b']",I-PER,I-PER,sentence#41,True
992,69,['69'],O,O,sentence#41,True
993,),[')'],O,O,sentence#41,True
994,",","[',']",O,O,sentence#41,True
995,8,['8'],O,O,sentence#41,True
996,-,['-'],O,O,sentence#41,True
997,Nihad,"['nih', '##ad']",B-PER,B-PER,sentence#41,True
998,al-Boushi,"['al', '-', 'bou', '##shi']",I-PER,I-PER,sentence#41,True
999,",","[',']",O,O,sentence#41,True
1000,10,['10'],O,O,sentence#41,True
1001,-,['-'],O,O,sentence#41,True
1002,Mohammed,['mohammed'],B-PER,B-PER,sentence#41,True
1003,Afash,"['af', '##ash']",I-PER,I-PER,sentence#41,True
1004,",","[',']",O,O,sentence#41,True
1005,12,['12'],O,O,sentence#41,True
1006,-,['-'],O,O,sentence#41,True
1007,Ali,['ali'],B-PER,B-PER,sentence#41,True
1008,Dib,"['di', '##b']",I-PER,I-PER,sentence#41,True
1009,",","[',']",O,O,sentence#41,True
1010,13,['13'],O,O,sentence#41,True
1011,-,['-'],O,O,sentence#41,True
1012,Abdul,['abdul'],B-PER,B-PER,sentence#41,True
1013,Latif,"['lati', '##f']",I-PER,I-PER,sentence#41,True
1014,Helou,"['hel', '##ou']",I-PER,I-PER,sentence#41,True
1015,(,['('],O,O,sentence#41,True
1016,17,['17'],O,O,sentence#41,True
1017,-,['-'],O,O,sentence#41,True
1018,Ammar,"['amma', '##r']",B-PER,B-PER,sentence#41,True
1019,Rihawiy,"['ri', '##haw', '##iy']",I-PER,I-PER,sentence#41,True
1020,46,['46'],O,O,sentence#41,True
1021,),[')'],O,O,sentence#41,True
1022,",","[',']",O,O,sentence#41,True
1023,14,['14'],O,O,sentence#41,True
1024,-,['-'],O,O,sentence#41,True
1025,Khaled,"['kha', '##led']",B-PER,B-PER,sentence#41,True
1026,Zaher,"['za', '##her']",I-PER,I-PER,sentence#41,True
1027,;,[';'],O,O,sentence#41,True
1028,16,['16'],O,O,sentence#41,True
1029,-,['-'],O,O,sentence#41,True
1030,Nader,"['nad', '##er']",B-PER,B-PER,sentence#41,True
1031,Jokhadar,"['jo', '##kha', '##dar']",I-PER,I-PER,sentence#41,True
1032,FREESTYLE,['freestyle'],O,O,sentence#42,True
1033,SKIING-WORLD,"['ski', '##ing', '-', 'world']",B-MISC,O,sentence#42,False
1034,CUP,['cup'],I-MISC,I-MISC,sentence#42,True
1035,MOGUL,"['mogu', '##l']",O,O,sentence#42,True
1036,RESULTS,['results'],O,O,sentence#42,True
1037,TIGNES,"['ti', '##gnes']",B-LOC,B-LOC,sentence#43,True
1038,",","[',']",O,O,sentence#43,True
1039,France,['france'],B-LOC,B-LOC,sentence#43,True
1040,1996-12-06,"['1996', '-', '12', '-', '06']",O,O,sentence#43,True
1041,Results,['results'],O,O,sentence#43,True
1042,of,['of'],O,O,sentence#43,True
1043,the,['the'],O,O,sentence#43,True
